machine_id,timestamp,temperature_c,vibration_mm_s,current_a,pressure_bar,status
MIX-R1,2026-06-10T19:47:00,66.17,2.07,8.93,6.61,normal
MIX-R1,2026-06-10T19:48:00,65.83,3.06,11.98,6.36,normal
MIX-R1,2026-06-10T19:49:00,61.99,4.11,10.63,7.07,normal
MIX-R1,2026-06-10T19:50:00,73.2,2.78,10.4,6.72,normal
MIX-R1,2026-06-10T19:51:00,57.18,3.01,11.38,6.96,normal
MIX-R1,2026-06-10T19:52:00,67.48,2.97,9.84,7.18,normal
MIX-R1,2026-06-10T19:53:00,63.01,3.38,10.66,7.24,normal
MIX-R1,2026-06-10T19:54:00,68.89,2.42,9.31,6.97,normal
MIX-R1,2026-06-10T19:55:00,64.74,2.93,11.52,6.86,normal
MIX-R1,2026-06-10T19:56:00,65.21,3.67,10.12,7.27,normal
MIX-R1,2026-06-10T19:57:00,61.85,3.59,11.93,6.39,normal
MIX-R1,2026-06-10T19:58:00,63.63,3.89,11.66,6.75,normal
MIX-R1,2026-06-10T19:59:00,62.06,3.77,11.68,6.45,normal
CMP-A1,2026-06-10T08:00:00,60.18,3.34,11.13,6.71,normal
CMP-A1,2026-06-10T08:01:00,67.72,2.77,8.39,6.67,normal
CMP-A1,2026-06-10T08:02:00,65.25,3.03,9.34,6.26,normal
CMP-A1,2026-06-10T08:03:00,62.94,3.74,11.76,7.16,normal
CMP-A1,2026-06-10T08:04:00,61.74,2.51,11.0,6.99,normal
CMP-A1,2026-06-10T08:05:00,66.6,1.99,9.63,6.79,normal
CMP-A1,2026-06-10T08:06:00,66.95,3.66,10.64,6.9,normal
CMP-A1,2026-06-10T08:07:00,65.34,3.61,10.81,6.82,normal
CMP-A1,2026-06-10T08:08:00,63.93,3.25,10.98,6.88,normal
CMP-A1,2026-06-10T08:09:00,66.52,4.01,10.77,6.61,normal
CMP-A1,2026-06-10T08:10:00,68.53,2.38,9.42,6.9,normal
CMP-A1,2026-06-10T08:11:00,67.07,2.45,10.12,6.62,normal
CMP-A1,2026-06-10T08:12:00,63.05,3.77,11.21,6.79,normal
CMP-A1,2026-06-10T08:13:00,62.82,2.39,11.92,6.98,normal
CMP-A1,2026-06-10T08:14:00,62.17,3.63,10.43,6.71,normal
CMP-A1,2026-06-10T08:15:00,66.74,2.76,10.16,6.84,normal
CMP-A1,2026-06-10T08:16:00,63.0,3.6,12.37,6.57,normal
CMP-A1,2026-06-10T08:17:00,58.34,2.0,10.35,6.6,normal
CMP-A1,2026-06-10T08:18:00,65.83,3.28,8.9,6.26,normal
CMP-A1,2026-06-10T08:19:00,66.18,3.28,10.07,6.3,normal
CMP-A1,2026-06-10T08:20:00,66.89,3.96,10.78,6.55,normal
CMP-A1,2026-06-10T08:21:00,65.18,2.38,11.56,6.82,normal
CMP-A1,2026-06-10T08:22:00,57.93,3.02,10.96,6.7,normal
CMP-A1,2026-06-10T08:23:00,63.9,2.47,11.07,6.61,normal
CMP-A1,2026-06-10T08:24:00,56.37,2.98,11.48,6.68,normal
CMP-A1,2026-06-10T08:25:00,71.95,3.46,10.84,6.76,normal
CMP-A1,2026-06-10T08:26:00,64.73,3.04,10.2,6.96,normal
CMP-A1,2026-06-10T08:27:00,61.26,2.55,9.38,7.41,normal
CMP-A1,2026-06-10T08:28:00,67.12,3.38,9.44,6.99,normal
CMP-A1,2026-06-10T08:29:00,64.53,3.33,9.52,6.85,normal
CMP-A1,2026-06-10T08:30:00,63.3,2.74,11.23,6.34,normal
CMP-A1,2026-06-10T08:31:00,67.26,3.61,9.62,6.55,normal
CMP-A1,2026-06-10T08:32:00,64.11,3.37,10.35,6.93,normal
CMP-A1,2026-06-10T08:33:00,72.05,2.9,8.78,7.05,normal
CMP-A1,2026-06-10T08:34:00,71.73,3.44,9.41,6.76,normal
CMP-A1,2026-06-10T08:35:00,60.53,3.59,9.15,6.71,normal
CMP-A1,2026-06-10T08:36:00,60.98,3.28,10.13,6.85,normal
CMP-A1,2026-06-10T08:37:00,65.09,2.61,11.13,6.79,normal
CMP-A1,2026-06-10T08:38:00,61.05,4.54,10.98,6.75,normal
CMP-A1,2026-06-10T08:39:00,70.66,4.31,10.35,6.9,normal
CMP-A1,2026-06-10T08:40:00,61.05,3.11,10.3,6.86,normal
CMP-A1,2026-06-10T08:41:00,66.33,3.54,10.74,6.44,normal
CMP-A1,2026-06-10T08:42:00,61.25,2.87,10.22,7.12,normal
CMP-A1,2026-06-10T08:43:00,60.35,2.99,11.45,6.71,normal
CMP-A1,2026-06-10T08:44:00,66.84,3.12,10.76,6.73,normal
CMP-A1,2026-06-10T08:45:00,67.67,2.27,10.14,6.89,normal
CMP-A1,2026-06-10T08:46:00,67.13,4.1,10.11,7.24,normal
CMP-A1,2026-06-10T08:47:00,62.36,4.0,11.32,6.53,normal
CMP-A1,2026-06-10T08:48:00,66.23,3.17,11.13,6.73,normal
CMP-A1,2026-06-10T08:49:00,63.77,4.02,10.4,7.05,normal
CMP-A1,2026-06-10T08:50:00,64.1,4.2,9.82,6.62,normal
CMP-A1,2026-06-10T08:51:00,71.1,2.93,12.1,7.07,normal
CMP-A1,2026-06-10T08:52:00,64.38,2.11,10.48,6.83,normal
CMP-A1,2026-06-10T08:53:00,69.67,4.15,9.82,7.04,normal
CMP-A1,2026-06-10T08:54:00,68.06,3.84,11.0,6.22,normal
CMP-A1,2026-06-10T08:55:00,64.38,2.51,10.3,7.09,normal
CMP-A1,2026-06-10T08:56:00,66.22,3.89,10.84,6.41,normal
CMP-A1,2026-06-10T08:57:00,54.92,3.29,10.29,6.51,normal
CMP-A1,2026-06-10T08:58:00,58.2,2.76,10.31,7.0,normal
CMP-A1,2026-06-10T08:59:00,65.75,4.16,9.46,7.06,normal
CMP-A1,2026-06-10T09:00:00,65.19,3.62,10.06,7.12,normal
CMP-A1,2026-06-10T09:01:00,66.18,2.79,10.49,6.73,normal
CMP-A1,2026-06-10T09:02:00,66.96,2.49,10.47,6.92,normal
CMP-A1,2026-06-10T09:03:00,65.13,4.01,11.27,6.8,normal
CMP-A1,2026-06-10T09:04:00,65.87,3.38,10.9,6.25,normal
CMP-A1,2026-06-10T09:05:00,63.79,2.31,11.78,6.78,normal
CMP-A1,2026-06-10T09:06:00,64.23,3.74,10.92,6.46,normal
CMP-A1,2026-06-10T09:07:00,64.72,3.0,8.76,6.59,normal
CMP-A1,2026-06-10T09:08:00,64.27,3.13,9.02,7.15,normal
CMP-A1,2026-06-10T09:09:00,64.59,3.22,10.9,6.56,normal
CMP-A1,2026-06-10T09:10:00,66.83,2.98,9.6,6.97,normal
CMP-A1,2026-06-10T09:11:00,70.97,3.63,11.42,6.64,normal
CMP-A1,2026-06-10T09:12:00,58.61,4.09,12.55,7.26,normal
CMP-A1,2026-06-10T09:13:00,63.66,2.51,9.43,6.29,normal
CMP-A1,2026-06-10T09:14:00,64.57,4.16,10.36,6.89,normal
CMP-A1,2026-06-10T09:15:00,70.5,2.96,12.54,7.4,normal
CMP-A1,2026-06-10T09:16:00,64.48,2.85,11.2,6.7,normal
CMP-A1,2026-06-10T09:17:00,60.37,3.97,11.72,6.85,normal
CMP-A1,2026-06-10T09:18:00,59.95,2.46,10.61,6.65,normal
CMP-A1,2026-06-10T09:19:00,63.64,3.81,11.23,7.21,normal
CMP-A1,2026-06-10T09:20:00,61.04,2.99,11.26,6.93,normal
CMP-A1,2026-06-10T09:21:00,71.13,3.45,12.35,6.96,normal
CMP-A1,2026-06-10T09:22:00,69.25,3.01,10.51,7.07,normal
CMP-A1,2026-06-10T09:23:00,71.45,3.64,10.42,7.21,normal
CMP-A1,2026-06-10T09:24:00,56.23,2.35,11.18,6.8,normal
CMP-A1,2026-06-10T09:25:00,67.42,3.24,11.07,6.56,normal
CMP-A1,2026-06-10T09:26:00,67.28,3.8,11.72,7.4,normal
CMP-A1,2026-06-10T09:27:00,65.98,3.36,8.98,6.64,normal
CMP-A1,2026-06-10T09:28:00,64.23,3.83,9.89,7.04,normal
CMP-A1,2026-06-10T09:29:00,64.99,3.09,10.75,6.68,normal
CMP-A1,2026-06-10T09:30:00,63.28,2.18,10.25,6.66,normal
CMP-A1,2026-06-10T09:31:00,62.94,3.45,11.16,6.87,normal
CMP-A1,2026-06-10T09:32:00,68.98,3.55,10.2,6.66,normal
CMP-A1,2026-06-10T09:33:00,66.25,3.54,11.9,7.16,normal
CMP-A1,2026-06-10T09:34:00,62.83,3.14,11.17,7.12,normal
CMP-A1,2026-06-10T09:35:00,68.76,3.16,9.25,6.5,normal
CMP-A1,2026-06-10T09:36:00,66.09,3.41,9.4,6.81,normal
CMP-A1,2026-06-10T09:37:00,67.52,2.51,11.6,6.69,normal
CMP-A1,2026-06-10T09:38:00,70.03,2.88,9.47,6.66,normal
CMP-A1,2026-06-10T09:39:00,64.62,2.97,10.28,6.9,normal
CMP-A1,2026-06-10T09:40:00,64.32,3.16,8.79,6.92,normal
CMP-A1,2026-06-10T09:41:00,64.64,4.17,9.56,6.26,normal
CMP-A1,2026-06-10T09:42:00,67.47,3.41,9.49,6.34,normal
CMP-A1,2026-06-10T09:43:00,71.15,4.05,8.01,6.66,normal
CMP-A1,2026-06-10T09:44:00,71.66,2.91,10.01,6.72,normal
CMP-A1,2026-06-10T09:45:00,60.52,2.18,11.55,6.25,normal
CMP-A1,2026-06-10T09:46:00,65.99,3.73,9.05,6.52,normal
CMP-A1,2026-06-10T09:47:00,69.85,3.52,9.88,7.16,normal
CMP-A1,2026-06-10T09:48:00,69.83,3.36,9.6,6.68,normal
CMP-A1,2026-06-10T09:49:00,66.15,3.09,11.44,6.34,normal
CMP-A1,2026-06-10T09:50:00,59.02,3.31,10.01,6.61,normal
CMP-A1,2026-06-10T09:51:00,57.93,3.21,10.45,7.0,normal
CMP-A1,2026-06-10T09:52:00,65.28,3.12,11.68,6.41,normal
CMP-A1,2026-06-10T09:53:00,67.15,2.2,9.66,6.44,normal
CMP-A1,2026-06-10T09:54:00,68.13,3.16,10.49,6.47,normal
CMP-A1,2026-06-10T09:55:00,63.8,2.74,10.88,6.5,normal
CMP-A1,2026-06-10T09:56:00,70.32,2.19,9.69,7.3,normal
CMP-A1,2026-06-10T09:57:00,63.26,2.41,10.72,6.66,normal
CMP-A1,2026-06-10T09:58:00,61.66,2.54,13.27,6.72,normal
CMP-A1,2026-06-10T09:59:00,57.3,4.1,11.11,6.57,normal
CMP-A1,2026-06-10T10:00:00,61.27,3.6,10.25,6.22,normal
CMP-A1,2026-06-10T10:01:00,72.15,2.94,12.0,7.18,normal
CMP-A1,2026-06-10T10:02:00,61.0,3.82,9.85,6.24,normal
CMP-A1,2026-06-10T10:03:00,63.3,3.44,10.04,6.71,normal
CMP-A1,2026-06-10T10:04:00,69.57,3.26,9.66,7.01,normal
CMP-A1,2026-06-10T10:05:00,65.79,1.69,10.93,6.92,normal
CMP-A1,2026-06-10T10:06:00,65.08,3.74,9.83,6.9,normal
CMP-A1,2026-06-10T10:07:00,58.73,3.44,12.45,6.5,normal
CMP-A1,2026-06-10T10:08:00,61.96,2.77,10.63,6.48,normal
CMP-A1,2026-06-10T10:09:00,66.68,3.71,11.03,6.27,normal
CMP-A1,2026-06-10T10:10:00,68.98,3.76,11.33,6.91,normal
CMP-A1,2026-06-10T10:11:00,65.88,3.82,12.42,6.51,normal
CMP-A1,2026-06-10T10:12:00,69.31,3.15,10.37,6.34,normal
CMP-A1,2026-06-10T10:13:00,63.86,2.6,10.04,6.47,normal
CMP-A1,2026-06-10T10:14:00,63.2,2.96,10.6,6.32,normal
CMP-A1,2026-06-10T10:15:00,59.22,3.42,9.7,7.12,normal
CMP-A1,2026-06-10T10:16:00,65.9,3.56,11.91,6.71,normal
CMP-A1,2026-06-10T10:17:00,62.7,3.72,11.01,6.74,normal
CMP-A1,2026-06-10T10:18:00,70.57,3.07,10.53,6.81,normal
CMP-A1,2026-06-10T10:19:00,61.26,3.25,11.9,6.93,normal
CMP-A1,2026-06-10T10:20:00,65.12,3.1,10.83,7.02,normal
CMP-A1,2026-06-10T10:21:00,67.44,3.0,10.82,6.94,normal
CMP-A1,2026-06-10T10:22:00,60.97,3.3,8.34,6.94,normal
CMP-A1,2026-06-10T10:23:00,67.64,3.65,10.1,6.89,normal
CMP-A1,2026-06-10T10:24:00,70.7,4.05,10.47,6.84,normal
CMP-A1,2026-06-10T10:25:00,69.44,2.3,10.18,7.2,normal
CMP-A1,2026-06-10T10:26:00,68.9,3.42,8.99,6.79,normal
CMP-A1,2026-06-10T10:27:00,62.64,3.4,9.69,6.49,normal
CMP-A1,2026-06-10T10:28:00,56.74,3.93,10.1,6.85,normal
CMP-A1,2026-06-10T10:29:00,64.99,2.56,9.24,6.5,normal
CMP-A1,2026-06-10T10:30:00,62.11,3.42,9.7,7.32,normal
CMP-A1,2026-06-10T10:31:00,69.11,3.69,10.38,7.25,normal
CMP-A1,2026-06-10T10:32:00,64.13,3.18,10.67,7.01,normal
CMP-A1,2026-06-10T10:33:00,67.55,2.91,9.97,6.99,normal
CMP-A1,2026-06-10T10:34:00,67.86,2.96,8.91,6.74,normal
CMP-A1,2026-06-10T10:35:00,67.49,4.28,9.3,6.67,normal
CMP-A1,2026-06-10T10:36:00,63.44,4.01,10.47,6.53,normal
CMP-A1,2026-06-10T10:37:00,67.23,2.96,9.28,6.53,normal
CMP-A1,2026-06-10T10:38:00,71.94,3.43,10.61,6.73,normal
CMP-A1,2026-06-10T10:39:00,66.17,3.37,10.79,6.83,normal
CMP-A1,2026-06-10T10:40:00,68.48,3.21,9.52,6.62,normal
CMP-A1,2026-06-10T10:41:00,57.08,4.42,11.36,6.55,normal
CMP-A1,2026-06-10T10:42:00,63.87,2.82,12.04,6.37,normal
CMP-A1,2026-06-10T10:43:00,65.46,3.13,11.33,6.77,normal
CMP-A1,2026-06-10T10:44:00,57.97,3.05,9.53,6.82,normal
CMP-A1,2026-06-10T10:45:00,70.74,2.16,9.7,6.63,normal
CMP-A1,2026-06-10T10:46:00,63.47,3.64,10.33,6.92,normal
CMP-A1,2026-06-10T10:47:00,62.5,3.34,11.28,6.58,normal
CMP-A1,2026-06-10T10:48:00,68.13,3.23,11.55,6.74,normal
CMP-A1,2026-06-10T10:49:00,66.52,3.18,10.4,6.88,normal
CMP-A1,2026-06-10T10:50:00,67.15,2.45,11.93,6.24,normal
CMP-A1,2026-06-10T10:51:00,62.26,3.14,10.91,7.27,normal
CMP-A1,2026-06-10T10:52:00,57.57,2.9,8.37,6.81,normal
CMP-A1,2026-06-10T10:53:00,66.09,4.15,10.62,7.11,normal
CMP-A1,2026-06-10T10:54:00,67.34,2.94,9.09,6.88,normal
CMP-A1,2026-06-10T10:55:00,59.03,3.98,10.34,7.16,normal
CMP-A1,2026-06-10T10:56:00,63.08,3.36,10.71,6.79,normal
CMP-A1,2026-06-10T10:57:00,63.27,3.44,9.57,6.44,normal
CMP-A1,2026-06-10T10:58:00,69.97,3.64,10.57,7.3,normal
CMP-A1,2026-06-10T10:59:00,63.93,3.99,10.68,6.49,normal
CMP-A1,2026-06-10T11:00:00,72.39,3.79,10.38,7.02,normal
CMP-A1,2026-06-10T11:01:00,63.39,3.7,8.11,6.49,normal
CMP-A1,2026-06-10T11:02:00,68.92,3.05,10.71,6.4,normal
CMP-A1,2026-06-10T11:03:00,72.39,3.91,10.3,6.68,normal
CMP-A1,2026-06-10T11:04:00,69.12,4.39,11.45,7.45,normal
CMP-A1,2026-06-10T11:05:00,61.31,2.71,9.31,6.93,normal
CMP-A1,2026-06-10T11:06:00,65.7,3.11,11.31,7.17,normal
CMP-A1,2026-06-10T11:07:00,58.9,2.84,11.32,6.66,normal
CMP-A1,2026-06-10T11:08:00,61.81,3.81,9.21,6.71,normal
CMP-A1,2026-06-10T11:09:00,66.31,2.86,11.28,6.63,normal
CMP-A1,2026-06-10T11:10:00,70.63,3.12,11.17,7.02,normal
CMP-A1,2026-06-10T11:11:00,62.49,1.97,10.86,6.82,normal
CMP-A1,2026-06-10T11:12:00,67.22,3.06,10.07,7.4,normal
CMP-A1,2026-06-10T11:13:00,59.11,3.64,9.93,6.7,normal
CMP-A1,2026-06-10T11:14:00,63.73,2.72,11.07,7.22,normal
CMP-A1,2026-06-10T11:15:00,66.88,3.26,9.51,6.96,normal
CMP-A1,2026-06-10T11:16:00,73.63,2.97,10.12,6.63,normal
CMP-A1,2026-06-10T11:17:00,63.04,1.55,10.91,6.55,normal
CMP-A1,2026-06-10T11:18:00,58.56,3.65,9.42,6.7,normal
CMP-A1,2026-06-10T11:19:00,70.87,2.35,8.97,6.88,normal
CMP-A1,2026-06-10T11:20:00,69.6,2.26,10.91,6.97,normal
CMP-A1,2026-06-10T11:21:00,56.76,3.68,11.38,6.71,normal
CMP-A1,2026-06-10T11:22:00,70.01,3.88,10.6,6.66,normal
CMP-A1,2026-06-10T11:23:00,61.11,3.18,11.07,6.7,normal
CMP-A1,2026-06-10T11:24:00,56.21,3.96,10.69,6.69,normal
CMP-A1,2026-06-10T11:25:00,68.43,4.11,7.7,6.93,normal
CMP-A1,2026-06-10T11:26:00,59.29,3.5,10.63,6.99,normal
CMP-A1,2026-06-10T11:27:00,63.0,2.08,10.05,6.92,normal
CMP-A1,2026-06-10T11:28:00,69.06,2.5,11.53,6.61,normal
CMP-A1,2026-06-10T11:29:00,66.45,2.89,10.68,7.07,normal
CMP-A1,2026-06-10T11:30:00,60.09,2.79,10.68,7.52,normal
CMP-A1,2026-06-10T11:31:00,61.55,4.42,12.5,6.77,normal
CMP-A1,2026-06-10T11:32:00,63.81,2.78,10.43,6.38,normal
CMP-A1,2026-06-10T11:33:00,64.7,4.1,9.89,6.73,normal
CMP-A1,2026-06-10T11:34:00,58.2,3.42,10.76,6.82,normal
CMP-A1,2026-06-10T11:35:00,64.13,3.02,11.0,6.79,normal
CMP-A1,2026-06-10T11:36:00,66.26,3.33,11.62,7.0,normal
CMP-A1,2026-06-10T11:37:00,65.77,4.11,10.92,7.19,normal
CMP-A1,2026-06-10T11:38:00,67.43,2.09,11.8,6.84,normal
CMP-A1,2026-06-10T11:39:00,64.79,3.37,10.16,6.87,normal
CMP-A1,2026-06-10T11:40:00,62.63,3.96,10.39,6.69,normal
CMP-A1,2026-06-10T11:41:00,61.3,3.36,10.69,6.92,normal
CMP-A1,2026-06-10T11:42:00,60.89,2.24,11.13,7.25,normal
CMP-A1,2026-06-10T11:43:00,60.89,4.15,10.78,6.8,normal
CMP-A1,2026-06-10T11:44:00,63.41,2.37,11.49,6.57,normal
CMP-A1,2026-06-10T11:45:00,61.88,3.8,8.62,6.34,normal
CMP-A1,2026-06-10T11:46:00,64.93,3.38,10.98,6.71,normal
CMP-A1,2026-06-10T11:47:00,75.12,3.06,10.27,6.56,normal
CMP-A1,2026-06-10T11:48:00,65.5,3.57,11.7,6.35,normal
CMP-A1,2026-06-10T11:49:00,64.02,3.47,11.09,6.8,normal
CMP-A1,2026-06-10T11:50:00,67.17,2.71,12.06,7.1,normal
CMP-A1,2026-06-10T11:51:00,59.62,2.55,9.45,7.0,normal
CMP-A1,2026-06-10T11:52:00,59.86,3.0,10.95,6.78,normal
CMP-A1,2026-06-10T11:53:00,66.04,2.56,11.09,6.62,normal
CMP-A1,2026-06-10T11:54:00,63.7,3.34,10.6,6.81,normal
CMP-A1,2026-06-10T11:55:00,62.0,3.02,10.5,6.39,normal
CMP-A1,2026-06-10T11:56:00,63.15,3.43,9.22,7.15,normal
CMP-A1,2026-06-10T11:57:00,70.08,2.45,11.86,6.76,normal
CMP-A1,2026-06-10T11:58:00,66.67,2.9,11.42,6.92,normal
CMP-A1,2026-06-10T11:59:00,61.74,2.5,9.04,6.86,normal
CMP-A1,2026-06-10T12:00:00,67.29,3.59,10.38,6.45,normal
CMP-A1,2026-06-10T12:01:00,62.27,3.89,10.02,6.84,normal
CMP-A1,2026-06-10T12:02:00,60.7,3.4,10.04,7.11,normal
CMP-A1,2026-06-10T12:03:00,68.09,2.9,10.37,6.63,normal
CMP-A1,2026-06-10T12:04:00,59.32,2.69,10.7,6.9,normal
CMP-A1,2026-06-10T12:05:00,65.59,3.02,11.43,6.82,normal
CMP-A1,2026-06-10T12:06:00,67.81,2.14,6.58,6.89,normal
CMP-A1,2026-06-10T12:07:00,59.3,3.07,10.2,7.28,normal
CMP-A1,2026-06-10T12:08:00,66.6,3.3,11.34,6.91,normal
CMP-A1,2026-06-10T12:09:00,63.17,3.84,9.39,6.9,normal
CMP-A1,2026-06-10T12:10:00,58.81,3.32,10.69,7.3,normal
CMP-A1,2026-06-10T12:11:00,58.74,2.84,11.32,6.9,normal
CMP-A1,2026-06-10T12:12:00,65.72,2.63,9.91,7.17,normal
CMP-A1,2026-06-10T12:13:00,64.79,3.43,10.38,6.45,normal
CMP-A1,2026-06-10T12:14:00,68.74,3.5,12.81,6.5,normal
CMP-A1,2026-06-10T12:15:00,68.29,2.41,10.66,7.09,normal
CMP-A1,2026-06-10T12:16:00,56.71,3.08,9.94,6.59,normal
CMP-A1,2026-06-10T12:17:00,66.54,3.87,10.37,6.86,normal
CMP-A1,2026-06-10T12:18:00,65.46,3.2,9.41,7.13,normal
CMP-A1,2026-06-10T12:19:00,66.18,3.44,9.69,6.66,normal
CMP-A1,2026-06-10T12:20:00,64.3,2.28,8.81,6.62,normal
CMP-A1,2026-06-10T12:21:00,67.09,2.81,9.48,6.56,normal
CMP-A1,2026-06-10T12:22:00,63.18,2.99,12.67,7.12,normal
CMP-A1,2026-06-10T12:23:00,69.1,3.9,9.5,6.43,normal
CMP-A1,2026-06-10T12:24:00,60.57,4.0,9.95,6.42,normal
CMP-A1,2026-06-10T12:25:00,63.28,3.06,10.77,6.88,normal
CMP-A1,2026-06-10T12:26:00,61.69,3.61,9.86,6.75,normal
CMP-A1,2026-06-10T12:27:00,67.75,2.81,9.93,6.98,normal
CMP-A1,2026-06-10T12:28:00,61.57,2.97,11.06,7.42,normal
CMP-A1,2026-06-10T12:29:00,67.42,3.48,11.03,6.48,normal
CMP-A1,2026-06-10T12:30:00,65.46,3.18,10.82,6.83,normal
CMP-A1,2026-06-10T12:31:00,66.52,3.01,10.56,6.43,normal
CMP-A1,2026-06-10T12:32:00,63.72,4.03,10.82,6.79,normal
CMP-A1,2026-06-10T12:33:00,72.58,2.38,9.39,7.31,normal
CMP-A1,2026-06-10T12:34:00,65.18,3.05,9.3,6.93,normal
CMP-A1,2026-06-10T12:35:00,67.18,2.54,10.36,6.7,normal
CMP-A1,2026-06-10T12:36:00,66.02,2.53,11.75,7.07,normal
CMP-A1,2026-06-10T12:37:00,63.55,3.07,10.36,6.57,normal
CMP-A1,2026-06-10T12:38:00,63.23,3.04,12.11,7.08,normal
CMP-A1,2026-06-10T12:39:00,68.74,3.42,9.38,6.79,normal
CMP-A1,2026-06-10T12:40:00,68.88,2.45,11.14,7.5,normal
CMP-A1,2026-06-10T12:41:00,69.25,4.05,10.72,7.09,normal
CMP-A1,2026-06-10T12:42:00,62.13,3.68,11.15,6.89,normal
CMP-A1,2026-06-10T12:43:00,70.26,2.88,10.31,6.83,normal
CMP-A1,2026-06-10T12:44:00,60.88,3.34,8.78,7.11,normal
CMP-A1,2026-06-10T12:45:00,65.19,2.89,9.67,6.73,normal
CMP-A1,2026-06-10T12:46:00,67.75,3.53,9.79,6.55,normal
CMP-A1,2026-06-10T12:47:00,67.63,2.77,10.56,6.84,normal
CMP-A1,2026-06-10T12:48:00,66.25,3.71,9.24,6.23,normal
CMP-A1,2026-06-10T12:49:00,62.73,4.28,12.52,7.35,normal
CMP-A1,2026-06-10T12:50:00,64.23,2.13,8.16,6.62,normal
CMP-A1,2026-06-10T12:51:00,64.21,3.98,11.37,6.87,normal
CMP-A1,2026-06-10T12:52:00,61.44,2.62,10.75,7.01,normal
CMP-A1,2026-06-10T12:53:00,66.57,2.58,11.15,6.93,normal
CMP-A1,2026-06-10T12:54:00,60.72,2.73,11.19,6.73,normal
CMP-A1,2026-06-10T12:55:00,71.36,3.5,10.01,6.8,normal
CMP-A1,2026-06-10T12:56:00,65.25,2.76,9.59,7.01,normal
CMP-A1,2026-06-10T12:57:00,68.38,3.56,12.02,6.64,normal
CMP-A1,2026-06-10T12:58:00,71.7,2.66,9.49,6.27,normal
CMP-A1,2026-06-10T12:59:00,63.22,2.9,11.03,6.87,normal
CMP-A1,2026-06-10T13:00:00,60.23,2.96,10.13,6.27,normal
CMP-A1,2026-06-10T13:01:00,61.08,2.74,11.93,6.86,normal
CMP-A1,2026-06-10T13:02:00,67.65,2.3,11.69,7.19,normal
CMP-A1,2026-06-10T13:03:00,57.01,2.78,11.0,6.99,normal
CMP-A1,2026-06-10T13:04:00,62.29,3.02,9.9,6.83,normal
CMP-A1,2026-06-10T13:05:00,69.79,2.74,11.5,6.57,normal
CMP-A1,2026-06-10T13:06:00,61.61,3.69,11.42,7.06,normal
CMP-A1,2026-06-10T13:07:00,59.74,2.92,11.32,6.81,normal
CMP-A1,2026-06-10T13:08:00,60.71,3.47,9.79,7.34,normal
CMP-A1,2026-06-10T13:09:00,71.18,3.56,11.86,6.82,normal
CMP-A1,2026-06-10T13:10:00,68.06,4.09,10.75,6.72,normal
CMP-A1,2026-06-10T13:11:00,58.18,3.15,11.32,7.08,normal
CMP-A1,2026-06-10T13:12:00,67.02,2.88,8.52,6.65,normal
CMP-A1,2026-06-10T13:13:00,63.78,3.01,11.12,7.4,normal
CMP-A1,2026-06-10T13:14:00,65.49,3.07,10.24,6.84,normal
CMP-A1,2026-06-10T13:15:00,61.69,3.27,10.95,6.86,normal
CMP-A1,2026-06-10T13:16:00,66.83,3.46,8.73,6.99,normal
CMP-A1,2026-06-10T13:17:00,62.32,2.54,9.4,6.93,normal
CMP-A1,2026-06-10T13:18:00,64.11,2.19,10.98,6.37,normal
CMP-A1,2026-06-10T13:19:00,65.56,3.34,11.39,7.33,normal
CMP-A1,2026-06-10T13:20:00,59.54,3.17,10.22,6.93,normal
CMP-A1,2026-06-10T13:21:00,65.86,2.99,10.06,6.47,normal
CMP-A1,2026-06-10T13:22:00,68.95,3.48,11.42,6.71,normal
CMP-A1,2026-06-10T13:23:00,62.37,2.55,10.86,6.49,normal
CMP-A1,2026-06-10T13:24:00,72.39,2.42,10.77,7.27,normal
CMP-A1,2026-06-10T13:25:00,67.4,3.31,9.53,6.39,normal
CMP-A1,2026-06-10T13:26:00,68.08,4.1,10.06,6.46,normal
CMP-A1,2026-06-10T13:27:00,55.17,2.61,10.39,7.28,normal
CMP-A1,2026-06-10T13:28:00,67.69,3.38,10.1,6.63,normal
CMP-A1,2026-06-10T13:29:00,70.62,3.32,8.4,6.6,normal
CMP-A1,2026-06-10T13:30:00,61.57,2.87,11.06,6.77,normal
CMP-A1,2026-06-10T13:31:00,64.69,3.99,9.8,7.36,normal
CMP-A1,2026-06-10T13:32:00,62.31,3.25,10.22,6.84,normal
CMP-A1,2026-06-10T13:33:00,66.78,3.46,9.75,6.46,normal
CMP-A1,2026-06-10T13:34:00,75.01,2.91,11.2,6.32,normal
CMP-A1,2026-06-10T13:35:00,63.88,3.12,10.97,5.98,normal
CMP-A1,2026-06-10T13:36:00,65.66,2.51,10.82,6.49,normal
CMP-A1,2026-06-10T13:37:00,61.58,3.04,9.45,6.66,normal
CMP-A1,2026-06-10T13:38:00,60.23,2.1,11.52,6.41,normal
CMP-A1,2026-06-10T13:39:00,64.29,3.65,9.89,6.55,normal
CMP-A1,2026-06-10T13:40:00,65.9,3.87,9.33,6.75,normal
CMP-A1,2026-06-10T13:41:00,58.07,2.96,10.53,6.54,normal
CMP-A1,2026-06-10T13:42:00,63.17,2.36,10.58,7.12,normal
CMP-A1,2026-06-10T13:43:00,60.61,2.83,11.0,7.16,normal
CMP-A1,2026-06-10T13:44:00,59.03,3.1,10.78,6.77,normal
